Ballot ID,County,Candidate
1357043,Jefferson,Charles Casper Stockham
1014913,Jefferson,Charles Casper Stockham
1765792,Jefferson,Charles Casper Stockham
1457121,Jefferson,Charles Casper Stockham
1102056,Jefferson,Charles Casper Stockham
1300547,Jefferson,Charles Casper Stockham
1426589,Jefferson,Charles Casper Stockham
1687819,Jefferson,Charles Casper Stockham
1364828,Jefferson,Charles Casper Stockham
1612910,Jefferson,Charles Casper Stockham
1774343,Jefferson,Charles Casper Stockham
1331713,Jefferson,Charles Casper Stockham
1735805,Jefferson,Charles Casper Stockham
1072271,Jefferson,Charles Casper Stockham
1663174,Jefferson,Charles Casper Stockham
1272962,Jefferson,Charles Casper Stockham
1640294,Jefferson,Charles Casper Stockham
1528651,Jefferson,Charles Casper Stockham
1511359,Jefferson,Charles Casper Stockham
1111627,Jefferson,Charles Casper Stockham
1032003,Jefferson,Charles Casper Stockham
1836232,Jefferson,Charles Casper Stockham
1670805,Jefferson,Charles Casper Stockham
1194893,Jefferson,Charles Casper Stockham
1342667,Jefferson,Charles Casper Stockham
1966238,Jefferson,Charles Casper Stockham
1203279,Jefferson,Charles Casper Stockham
1111159,Jefferson,Charles Casper Stockham
1909727,Jefferson,Charles Casper Stockham
1531850,Jefferson,Charles Casper Stockham
1262777,Jefferson,Charles Casper Stockham
1476372,Jefferson,Charles Casper Stockham
1395723,Jefferson,Charles Casper Stockham
1398478,Jefferson,Charles Casper Stockham
1057697,Jefferson,Charles Casper Stockham
1932270,Jefferson,Charles Casper Stockham
1192028,Jefferson,Charles Casper Stockham
1207206,Jefferson,Charles Casper Stockham
1505749,Jefferson,Charles Casper Stockham
1143506,Jefferson,Charles Casper Stockham
1952097,Jefferson,Charles Casper Stockham
1324307,Jefferson,Charles Casper Stockham
1020306,Jefferson,Charles Casper Stockham
1747207,Jefferson,Charles Casper Stockham
1133024,Jefferson,Charles Casper Stockham
1679957,Jefferson,Charles Casper Stockham
1021370,Jefferson,Charles Casper Stockham
1318160,Jefferson,Charles Casper Stockham
1046026,Jefferson,Charles Casper Stockham
1128478,Jefferson,Charles Casper Stockham
1044906,Jefferson,Charles Casper Stockham
1745975,Jefferson,Charles Casper Stockham
1031245,Jefferson,Charles Casper Stockham
1801585,Jefferson,Charles Casper Stockham
1045681,Jefferson,Charles Casper Stockham
1730952,Jefferson,Charles Casper Stockham
1422095,Jefferson,Charles Casper Stockham
1538461,Jefferson,Charles Casper Stockham
1278385,Jefferson,Charles Casper Stockham
1649246,Jefferson,Charles Casper Stockham
1002923,Jefferson,Charles Casper Stockham
1423865,Jefferson,Charles Casper Stockham
1920694,Jefferson,Charles Casper Stockham
1511658,Jefferson,Charles Casper Stockham
1726663,Jefferson,Charles Casper Stockham
1453381,Jefferson,Charles Casper Stockham
1279857,Jefferson,Charles Casper Stockham
1578012,Jefferson,Charles Casper Stockham
1389063,Jefferson,Charles Casper Stockham
1044943,Jefferson,Charles Casper Stockham
1215960,Jefferson,Charles Casper Stockham
1678194,Jefferson,Charles Casper Stockham
1585695,Jefferson,Charles Casper Stockham
1911284,Jefferson,Charles Casper Stockham
1679093,Jefferson,Charles Casper Stockham
1982397,Jefferson,Charles Casper Stockham
1393782,Jefferson,Charles Casper Stockham
1638097,Jefferson,Charles Casper Stockham
1626778,Jefferson,Charles Casper Stockham
1612487,Jefferson,Charles Casper Stockham
1106347,Jefferson,Charles Casper Stockham
1754196,Jefferson,Charles Casper Stockham
1186922,Jefferson,Charles Casper Stockham
1451753,Jefferson,Charles Casper Stockham
1917592,Jefferson,Charles Casper Stockham
1816326,Jefferson,Charles Casper Stockham
1114860,Jefferson,Charles Casper Stockham
1291465,Jefferson,Charles Casper Stockham
1341002,Jefferson,Charles Casper Stockham
1636500,Jefferson,Charles Casper Stockham
1572422,Jefferson,Charles Casper Stockham
1037858,Jefferson,Charles Casper Stockham
1111455,Jefferson,Charles Casper Stockham
1138903,Jefferson,Charles Casper Stockham
1691717,Jefferson,Charles Casper Stockham
1014124,Jefferson,Charles Casper Stockham
1095165,Jefferson,Charles Casper Stockham
1784083,Jefferson,Charles Casper Stockham
1946079,Jefferson,Charles Casper Stockham
1417272,Jefferson,Charles Casper Stockham
1221994,Jefferson,Charles Casper Stockham
1732534,Jefferson,Charles Casper Stockham
1291350,Jefferson,Charles Casper Stockham
1824434,Jefferson,Charles Casper Stockham
1814662,Jefferson,Charles Casper Stockham
1093996,Jefferson,Charles Casper Stockham
1196475,Jefferson,Charles Casper Stockham
1002935,Jefferson,Charles Casper Stockham
1484515,Jefferson,Charles Casper Stockham
1642318,Jefferson,Charles Casper Stockham
1776437,Jefferson,Charles Casper Stockham
1101884,Jefferson,Charles Casper Stockham
1316740,Jefferson,Charles Casper Stockham
1300032,Jefferson,Charles Casper Stockham
1640830,Jefferson,Charles Casper Stockham
1992173,Jefferson,Charles Casper Stockham
1753248,Jefferson,Charles Casper Stockham
1801991,Jefferson,Charles Casper Stockham
1523203,Jefferson,Charles Casper Stockham
1901492,Jefferson,Charles Casper Stockham
1781816,Jefferson,Charles Casper Stockham
1300284,Jefferson,Charles Casper Stockham
1059934,Jefferson,Charles Casper Stockham
1812040,Jefferson,Charles Casper Stockham
1313265,Jefferson,Charles Casper Stockham
1646132,Jefferson,Charles Casper Stockham
1258444,Jefferson,Charles Casper Stockham
1219801,Jefferson,Charles Casper Stockham
1169113,Jefferson,Charles Casper Stockham
1363071,Jefferson,Charles Casper Stockham
1464743,Jefferson,Charles Casper Stockham
1075506,Jefferson,Charles Casper Stockham
1798767,Jefferson,Charles Casper Stockham
1820840,Jefferson,Charles Casper Stockham
1120417,Jefferson,Charles Casper Stockham
1360773,Jefferson,Charles Casper Stockham
1891258,Jefferson,Charles Casper Stockham
1112323,Jefferson,Charles Casper Stockham
1966756,Jefferson,Charles Casper Stockham
1729953,Jefferson,Charles Casper Stockham
1182206,Jefferson,Charles Casper Stockham
1087847,Jefferson,Charles Casper Stockham
1957809,Jefferson,Charles Casper Stockham
1772566,Jefferson,Charles Casper Stockham
1831057,Jefferson,Charles Casper Stockham
1369422,Jefferson,Charles Casper Stockham
1389579,Jefferson,Charles Casper Stockham
1753022,Jefferson,Charles Casper Stockham
1077469,Jefferson,Charles Casper Stockham
1155653,Jefferson,Charles Casper Stockham
1338732,Jefferson,Charles Casper Stockham
1262996,Jefferson,Charles Casper Stockham
1154689,Jefferson,Charles Casper Stockham
1438020,Jefferson,Charles Casper Stockham
1394308,Jefferson,Charles Casper Stockham
1467888,Jefferson,Charles Casper Stockham
1885824,Jefferson,Charles Casper Stockham
1167521,Jefferson,Charles Casper Stockham
1835512,Jefferson,Charles Casper Stockham
1185917,Jefferson,Charles Casper Stockham
1534550,Jefferson,Charles Casper Stockham
1747275,Jefferson,Charles Casper Stockham
1602811,Jefferson,Charles Casper Stockham
1143061,Jefferson,Charles Casper Stockham
1313155,Jefferson,Charles Casper Stockham
1860532,Jefferson,Charles Casper Stockham
1039350,Jefferson,Charles Casper Stockham
1090692,Jefferson,Charles Casper Stockham
1492923,Jefferson,Charles Casper Stockham
1269725,Jefferson,Charles Casper Stockham
1621023,Jefferson,Charles Casper Stockham
1251336,Jefferson,Charles Casper Stockham
1594745,Jefferson,Charles Casper Stockham
1692770,Jefferson,Charles Casper Stockham
1826367,Jefferson,Charles Casper Stockham
1494069,Jefferson,Charles Casper Stockham
1640900,Jefferson,Charles Casper Stockham
1197974,Jefferson,Charles Casper Stockham
1935582,Jefferson,Charles Casper Stockham
1569019,Jefferson,Charles Casper Stockham
1421860,Jefferson,Charles Casper Stockham
1961394,Jefferson,Charles Casper Stockham
1096425,Jefferson,Charles Casper Stockham
1492870,Jefferson,Charles Casper Stockham
1586568,Jefferson,Charles Casper Stockham
1023455,Jefferson,Charles Casper Stockham
1019986,Jefferson,Charles Casper Stockham
1017857,Jefferson,Charles Casper Stockham
1321424,Jefferson,Charles Casper Stockham
1378950,Jefferson,Charles Casper Stockham
1517071,Jefferson,Charles Casper Stockham
1693198,Jefferson,Charles Casper Stockham
1393921,Jefferson,Charles Casper Stockham
1490566,Jefferson,Charles Casper Stockham
1167932,Jefferson,Charles Casper Stockham
1715002,Jefferson,Charles Casper Stockham
1045610,Jefferson,Charles Casper Stockham
1881852,Jefferson,Charles Casper Stockham
1393853,Jefferson,Charles Casper Stockham
1369471,Jefferson,Charles Casper Stockham
1428928,Jefferson,Charles Casper Stockham
1480793,Jefferson,Charles Casper Stockham
1086205,Jefferson,Charles Casper Stockham
1025237,Jefferson,Charles Casper Stockham
1787165,Jefferson,Charles Casper Stockham
1640819,Jefferson,Charles Casper Stockham
1356110,Jefferson,Charles Casper Stockham
1336498,Jefferson,Charles Casper Stockham
1557247,Jefferson,Charles Casper Stockham
1753335,Jefferson,Charles Casper Stockham
1513842,Jefferson,Charles Casper Stockham
1198505,Jefferson,Charles Casper Stockham
1968352,Jefferson,Charles Casper Stockham
1357129,Jefferson,Charles Casper Stockham
1644201,Jefferson,Charles Casper Stockham
1030887,Jefferson,Charles Casper Stockham
1800078,Jefferson,Charles Casper Stockham
1021911,Jefferson,Charles Casper Stockham
1875191,Jefferson,Charles Casper Stockham
1523408,Jefferson,Charles Casper Stockham
1500607,Jefferson,Charles Casper Stockham
1305880,Jefferson,Charles Casper Stockham
1334814,Jefferson,Charles Casper Stockham
1546324,Jefferson,Charles Casper Stockham
1875680,Jefferson,Charles Casper Stockham
1783469,Jefferson,Charles Casper Stockham
1818466,Jefferson,Charles Casper Stockham
1939465,Jefferson,Charles Casper Stockham
1682702,Jefferson,Charles Casper Stockham
1163430,Jefferson,Charles Casper Stockham
1490562,Jefferson,Charles Casper Stockham
1161851,Jefferson,Charles Casper Stockham
1148073,Jefferson,Charles Casper Stockham
1249085,Jefferson,Charles Casper Stockham
1378473,Jefferson,Charles Casper Stockham
1508099,Jefferson,Charles Casper Stockham
1102776,Jefferson,Charles Casper Stockham
1706088,Jefferson,Charles Casper Stockham
1216759,Jefferson,Charles Casper Stockham
1314332,Jefferson,Charles Casper Stockham
1316942,Jefferson,Charles Casper Stockham
1764783,Jefferson,Charles Casper Stockham
1984343,Jefferson,Charles Casper Stockham
1572026,Jefferson,Charles Casper Stockham
1368023,Jefferson,Charles Casper Stockham
1954317,Jefferson,Charles Casper Stockham
1799791,Jefferson,Charles Casper Stockham
1585963,Jefferson,Charles Casper Stockham
1369035,Jefferson,Charles Casper Stockham
1787792,Jefferson,Charles Casper Stockham
1004929,Jefferson,Charles Casper Stockham
1614572,Jefferson,Charles Casper Stockham
1217413,Jefferson,Charles Casper Stockham
1497455,Jefferson,Charles Casper Stockham
1569854,Jefferson,Charles Casper Stockham
1719636,Jefferson,Charles Casper Stockham
1291084,Jefferson,Charles Casper Stockham
1717287,Jefferson,Charles Casper Stockham
1088267,Jefferson,Charles Casper Stockham
1738390,Jefferson,Charles Casper Stockham
1206554,Jefferson,Charles Casper Stockham
1891022,Jefferson,Charles Casper Stockham
1969770,Jefferson,Charles Casper Stockham
1174098,Jefferson,Charles Casper Stockham
1547892,Jefferson,Charles Casper Stockham
1766920,Jefferson,Charles Casper Stockham
1941288,Jefferson,Charles Casper Stockham
1474250,Jefferson,Charles Casper Stockham
1006567,Jefferson,Charles Casper Stockham
1546014,Jefferson,Charles Casper Stockham
1019990,Jefferson,Charles Casper Stockham
1931565,Jefferson,Charles Casper Stockham
1110580,Jefferson,Charles Casper Stockham
1193943,Jefferson,Charles Casper Stockham
1900292,Jefferson,Charles Casper Stockham
1811401,Jefferson,Charles Casper Stockham
1741114,Jefferson,Charles Casper Stockham
1801442,Jefferson,Charles Casper Stockham
1519237,Jefferson,Charles Casper Stockham
1024478,Jefferson,Charles Casper Stockham
1816210,Jefferson,Charles Casper Stockham
1370877,Jefferson,Charles Casper Stockham
1246784,Jefferson,Charles Casper Stockham
1928363,Jefferson,Charles Casper Stockham
1220835,Jefferson,Charles Casper Stockham
1577099,Jefferson,Charles Casper Stockham
1680659,Jefferson,Charles Casper Stockham
1184836,Jefferson,Charles Casper Stockham
1176492,Jefferson,Charles Casper Stockham
1858364,Jefferson,Charles Casper Stockham
1315272,Jefferson,Charles Casper Stockham
1971991,Jefferson,Charles Casper Stockham
1477715,Jefferson,Charles Casper Stockham
1170604,Jefferson,Charles Casper Stockham
1375892,Jefferson,Charles Casper Stockham
1973052,Jefferson,Charles Casper Stockham
1211452,Jefferson,Charles Casper Stockham
1494023,Jefferson,Charles Casper Stockham
1680152,Jefferson,Charles Casper Stockham
1752196,Jefferson,Charles Casper Stockham
1712894,Jefferson,Charles Casper Stockham
1777345,Jefferson,Charles Casper Stockham
1605732,Jefferson,Charles Casper Stockham
1086514,Jefferson,Charles Casper Stockham
1001725,Jefferson,Charles Casper Stockham
1280072,Jefferson,Charles Casper Stockham
1255933,Jefferson,Charles Casper Stockham
1281562,Jefferson,Charles Casper Stockham
1967782,Jefferson,Charles Casper Stockham
1777446,Jefferson,Charles Casper Stockham
1900710,Jefferson,Charles Casper Stockham
1672261,Jefferson,Charles Casper Stockham
1305157,Jefferson,Charles Casper Stockham
1748666,Jefferson,Charles Casper Stockham
1189739,Jefferson,Charles Casper Stockham
1595862,Jefferson,Charles Casper Stockham
1539662,Jefferson,Charles Casper Stockham
1414426,Jefferson,Charles Casper Stockham
1430200,Jefferson,Charles Casper Stockham
1175320,Jefferson,Charles Casper Stockham
1152065,Jefferson,Charles Casper Stockham
1538295,Jefferson,Charles Casper Stockham
1676133,Jefferson,Charles Casper Stockham
1869251,Jefferson,Charles Casper Stockham
1112090,Jefferson,Charles Casper Stockham
1644633,Jefferson,Charles Casper Stockham
1857041,Jefferson,Charles Casper Stockham
1583541,Jefferson,Charles Casper Stockham
1699659,Jefferson,Charles Casper Stockham
1774917,Jefferson,Charles Casper Stockham
1533193,Jefferson,Charles Casper Stockham
1467434,Jefferson,Charles Casper Stockham
1704272,Jefferson,Charles Casper Stockham
1694738,Jefferson,Charles Casper Stockham
1514881,Jefferson,Charles Casper Stockham
1954942,Jefferson,Charles Casper Stockham
1085068,Jefferson,Charles Casper Stockham
1499895,Jefferson,Charles Casper Stockham
1561728,Jefferson,Charles Casper Stockham
1259321,Jefferson,Charles Casper Stockham
1303771,Jefferson,Charles Casper Stockham
1062419,Jefferson,Charles Casper Stockham
1323934,Jefferson,Charles Casper Stockham
1756089,Jefferson,Charles Casper Stockham
1542686,Jefferson,Charles Casper Stockham
1402574,Jefferson,Charles Casper Stockham
1673771,Jefferson,Charles Casper Stockham
1204113,Jefferson,Charles Casper Stockham
1905523,Jefferson,Charles Casper Stockham
1790638,Jefferson,Charles Casper Stockham
1555465,Jefferson,Charles Casper Stockham
1926037,Jefferson,Charles Casper Stockham
1496196,Jefferson,Charles Casper Stockham
1277466,Jefferson,Charles Casper Stockham
1493499,Jefferson,Charles Casper Stockham
1775546,Jefferson,Charles Casper Stockham
1261329,Jefferson,Charles Casper Stockham
1858879,Jefferson,Charles Casper Stockham
1539894,Jefferson,Charles Casper Stockham
1141649,Jefferson,Charles Casper Stockham
1510669,Jefferson,Charles Casper Stockham
1209219,Jefferson,Charles Casper Stockham
1291833,Jefferson,Charles Casper Stockham
1140478,Jefferson,Charles Casper Stockham
1011320,Jefferson,Charles Casper Stockham
1994384,Jefferson,Charles Casper Stockham
1362344,Jefferson,Charles Casper Stockham
1698162,Jefferson,Charles Casper Stockham
1634767,Jefferson,Charles Casper Stockham
1659765,Jefferson,Charles Casper Stockham
1403658,Jefferson,Charles Casper Stockham
1302593,Jefferson,Charles Casper Stockham
1613778,Jefferson,Charles Casper Stockham
1617186,Jefferson,Charles Casper Stockham
1235983,Jefferson,Charles Casper Stockham
1569243,Jefferson,Charles Casper Stockham
1997052,Jefferson,Charles Casper Stockham
1172286,Jefferson,Charles Casper Stockham
1790777,Jefferson,Charles Casper Stockham
1541312,Jefferson,Charles Casper Stockham
1999693,Jefferson,Charles Casper Stockham
1707945,Jefferson,Charles Casper Stockham
1037216,Jefferson,Charles Casper Stockham
1605692,Jefferson,Charles Casper Stockham
1299840,Jefferson,Charles Casper Stockham
1466518,Jefferson,Charles Casper Stockham
1976990,Jefferson,Charles Casper Stockham
1911095,Jefferson,Charles Casper Stockham
1135178,Jefferson,Charles Casper Stockham
1724080,Jefferson,Charles Casper Stockham
1849123,Jefferson,Charles Casper Stockham
1163556,Jefferson,Charles Casper Stockham
1989348,Jefferson,Charles Casper Stockham
1972333,Jefferson,Charles Casper Stockham
1701575,Jefferson,Charles Casper Stockham
1824676,Jefferson,Charles Casper Stockham
1454569,Jefferson,Charles Casper Stockham
1610386,Jefferson,Charles Casper Stockham
1383973,Jefferson,Charles Casper Stockham
1417427,Jefferson,Charles Casper Stockham
1086733,Jefferson,Charles Casper Stockham
1630913,Jefferson,Charles Casper Stockham
1610870,Jefferson,Charles Casper Stockham
1478656,Jefferson,Charles Casper Stockham
1836545,Jefferson,Charles Casper Stockham
1995906,Jefferson,Charles Casper Stockham
1586952,Jefferson,Charles Casper Stockham
1450598,Jefferson,Charles Casper Stockham
1829762,Jefferson,Charles Casper Stockham
1097608,Jefferson,Charles Casper Stockham
1920536,Jefferson,Charles Casper Stockham
1848947,Jefferson,Charles Casper Stockham
1007758,Jefferson,Charles Casper Stockham
1134779,Jefferson,Charles Casper Stockham
1995089,Jefferson,Charles Casper Stockham
1438421,Jefferson,Charles Casper Stockham
1252922,Jefferson,Charles Casper Stockham
1154085,Jefferson,Charles Casper Stockham
1887519,Jefferson,Charles Casper Stockham
1879147,Jefferson,Charles Casper Stockham
1064540,Jefferson,Charles Casper Stockham
1072974,Jefferson,Charles Casper Stockham
1461076,Jefferson,Charles Casper Stockham
1773634,Jefferson,Charles Casper Stockham
1985628,Jefferson,Charles Casper Stockham
1542377,Jefferson,Charles Casper Stockham
1334085,Jefferson,Charles Casper Stockham
1448538,Jefferson,Charles Casper Stockham
1728926,Jefferson,Charles Casper Stockham
1659349,Jefferson,Charles Casper Stockham
1137550,Jefferson,Charles Casper Stockham
1792658,Jefferson,Charles Casper Stockham
1796219,Jefferson,Charles Casper Stockham
1489182,Jefferson,Charles Casper Stockham
1153622,Jefferson,Charles Casper Stockham
1247184,Jefferson,Charles Casper Stockham
1381319,Jefferson,Charles Casper Stockham
1655135,Jefferson,Charles Casper Stockham
1542184,Jefferson,Charles Casper Stockham
1836916,Jefferson,Charles Casper Stockham
1450933,Jefferson,Charles Casper Stockham
1897367,Jefferson,Charles Casper Stockham
1021822,Jefferson,Charles Casper Stockham
1804839,Jefferson,Charles Casper Stockham
1244967,Jefferson,Charles Casper Stockham
1596368,Jefferson,Charles Casper Stockham
1417722,Jefferson,Charles Casper Stockham
1279436,Jefferson,Charles Casper Stockham
1810762,Jefferson,Charles Casper Stockham
1492959,Jefferson,Charles Casper Stockham
1161177,Jefferson,Charles Casper Stockham
1425793,Jefferson,Charles Casper Stockham
1699096,Jefferson,Charles Casper Stockham
1178086,Jefferson,Charles Casper Stockham
1133401,Jefferson,Charles Casper Stockham
1874148,Jefferson,Charles Casper Stockham
1205517,Jefferson,Charles Casper Stockham
1376751,Jefferson,Charles Casper Stockham
1908184,Jefferson,Charles Casper Stockham
1628614,Jefferson,Charles Casper Stockham
1158502,Jefferson,Charles Casper Stockham
1260894,Jefferson,Charles Casper Stockham
1059363,Jefferson,Charles Casper Stockham
1226639,Jefferson,Charles Casper Stockham
1006962,Jefferson,Charles Casper Stockham
1038924,Jefferson,Charles Casper Stockham
1164227,Jefferson,Charles Casper Stockham
1044035,Jefferson,Charles Casper Stockham
1345489,Jefferson,Charles Casper Stockham
1448655,Jefferson,Charles Casper Stockham
1961491,Jefferson,Charles Casper Stockham
1957290,Jefferson,Charles Casper Stockham
1537194,Jefferson,Charles Casper Stockham
1527263,Jefferson,Charles Casper Stockham
1808059,Jefferson,Charles Casper Stockham
1943482,Jefferson,Charles Casper Stockham
1293183,Jefferson,Charles Casper Stockham
1131529,Jefferson,Charles Casper Stockham
1821251,Jefferson,Charles Casper Stockham
1789679,Jefferson,Charles Casper Stockham
1119886,Jefferson,Charles Casper Stockham
1758844,Jefferson,Charles Casper Stockham
1536340,Jefferson,Charles Casper Stockham
1037403,Jefferson,Charles Casper Stockham
1762329,Jefferson,Charles Casper Stockham
1845657,Jefferson,Charles Casper Stockham
1471472,Jefferson,Charles Casper Stockham
1237044,Jefferson,Charles Casper Stockham
1786955,Jefferson,Charles Casper Stockham
1693356,Jefferson,Charles Casper Stockham
1500724,Jefferson,Charles Casper Stockham
1320750,Jefferson,Charles Casper Stockham
1064883,Jefferson,Charles Casper Stockham
1294174,Jefferson,Charles Casper Stockham
1679987,Jefferson,Charles Casper Stockham
1876807,Jefferson,Charles Casper Stockham
1193586,Jefferson,Charles Casper Stockham
1954395,Jefferson,Charles Casper Stockham
1276497,Jefferson,Charles Casper Stockham
1110591,Jefferson,Charles Casper Stockham
1047855,Jefferson,Charles Casper Stockham
1070030,Jefferson,Charles Casper Stockham
1061273,Jefferson,Charles Casper Stockham
1650393,Jefferson,Charles Casper Stockham
1012047,Jefferson,Charles Casper Stockham
1706943,Jefferson,Charles Casper Stockham
1159015,Jefferson,Charles Casper Stockham
1975751,Jefferson,Charles Casper Stockham
1892011,Jefferson,Charles Casper Stockham
1920706,Jefferson,Charles Casper Stockham
1154023,Jefferson,Charles Casper Stockham
1416278,Jefferson,Charles Casper Stockham
1801628,Jefferson,Charles Casper Stockham
1424797,Jefferson,Charles Casper Stockham
1858864,Jefferson,Charles Casper Stockham
1375740,Jefferson,Charles Casper Stockham
1528587,Jefferson,Charles Casper Stockham
1531311,Jefferson,Charles Casper Stockham
1791796,Jefferson,Charles Casper Stockham
1888227,Jefferson,Charles Casper Stockham
1624124,Jefferson,Charles Casper Stockham
1792633,Jefferson,Charles Casper Stockham
1181526,Jefferson,Charles Casper Stockham
1920195,Jefferson,Charles Casper Stockham
1525461,Jefferson,Charles Casper Stockham
1885932,Jefferson,Charles Casper Stockham
1956901,Jefferson,Charles Casper Stockham
1519420,Jefferson,Charles Casper Stockham
1323497,Jefferson,Charles Casper Stockham
1655439,Jefferson,Charles Casper Stockham
1876370,Jefferson,Charles Casper Stockham
1442973,Jefferson,Charles Casper Stockham
1125142,Jefferson,Charles Casper Stockham
1451827,Jefferson,Charles Casper Stockham
1415310,Jefferson,Charles Casper Stockham
1892509,Jefferson,Charles Casper Stockham
1464781,Jefferson,Charles Casper Stockham
1740950,Jefferson,Charles Casper Stockham
1806406,Jefferson,Charles Casper Stockham
1025115,Jefferson,Charles Casper Stockham
1572074,Jefferson,Charles Casper Stockham
1864094,Jefferson,Charles Casper Stockham
1569787,Jefferson,Charles Casper Stockham
1181253,Jefferson,Charles Casper Stockham
1283958,Jefferson,Charles Casper Stockham
1846124,Jefferson,Charles Casper Stockham
1384691,Jefferson,Charles Casper Stockham
1572896,Jefferson,Charles Casper Stockham
1781240,Jefferson,Charles Casper Stockham
1521749,Jefferson,Charles Casper Stockham
1363608,Jefferson,Charles Casper Stockham
1465671,Jefferson,Charles Casper Stockham
1939960,Jefferson,Charles Casper Stockham
1991703,Jefferson,Charles Casper Stockham
1200521,Jefferson,Charles Casper Stockham
1164608,Jefferson,Charles Casper Stockham
1680862,Jefferson,Charles Casper Stockham
1058057,Jefferson,Charles Casper Stockham
1256678,Jefferson,Charles Casper Stockham
1880179,Jefferson,Charles Casper Stockham
1485846,Jefferson,Charles Casper Stockham
1736458,Jefferson,Charles Casper Stockham
1178209,Jefferson,Charles Casper Stockham
1774220,Jefferson,Charles Casper Stockham
1150442,Jefferson,Charles Casper Stockham
1121171,Jefferson,Charles Casper Stockham
1099826,Jefferson,Charles Casper Stockham
1285437,Jefferson,Charles Casper Stockham
1620742,Jefferson,Charles Casper Stockham
1902407,Jefferson,Charles Casper Stockham
1602120,Jefferson,Charles Casper Stockham
1139946,Jefferson,Charles Casper Stockham
1018052,Jefferson,Charles Casper Stockham
1120438,Jefferson,Charles Casper Stockham
1662549,Jefferson,Charles Casper Stockham
1291976,Jefferson,Charles Casper Stockham
1985868,Jefferson,Charles Casper Stockham
1352580,Jefferson,Charles Casper Stockham
1951585,Jefferson,Charles Casper Stockham
1194187,Jefferson,Charles Casper Stockham
1936206,Jefferson,Charles Casper Stockham
1367070,Jefferson,Charles Casper Stockham
1221512,Jefferson,Charles Casper Stockham
1529882,Jefferson,Charles Casper Stockham
1268920,Jefferson,Charles Casper Stockham
1332408,Jefferson,Charles Casper Stockham
1473354,Jefferson,Charles Casper Stockham
1439957,Jefferson,Charles Casper Stockham
1838394,Jefferson,Charles Casper Stockham
1705984,Jefferson,Charles Casper Stockham
1107628,Jefferson,Charles Casper Stockham
1468590,Jefferson,Charles Casper Stockham
1594972,Jefferson,Charles Casper Stockham
1054250,Jefferson,Charles Casper Stockham
1292760,Jefferson,Charles Casper Stockham
1483898,Jefferson,Charles Casper Stockham
1299268,Jefferson,Charles Casper Stockham
1957544,Jefferson,Charles Casper Stockham
1805701,Jefferson,Charles Casper Stockham
1222283,Jefferson,Charles Casper Stockham
1310618,Jefferson,Charles Casper Stockham
1190244,Jefferson,Charles Casper Stockham
1132461,Jefferson,Charles Casper Stockham
1320026,Jefferson,Charles Casper Stockham
1687681,Jefferson,Charles Casper Stockham
1276389,Jefferson,Charles Casper Stockham
1337527,Jefferson,Charles Casper Stockham
1604768,Jefferson,Charles Casper Stockham
1061809,Jefferson,Charles Casper Stockham
1304270,Jefferson,Charles Casper Stockham
1669642,Jefferson,Charles Casper Stockham
1422809,Jefferson,Charles Casper Stockham
1099152,Jefferson,Charles Casper Stockham
1494491,Jefferson,Charles Casper Stockham
1044841,Jefferson,Charles Casper Stockham
1010558,Jefferson,Charles Casper Stockham
1666541,Jefferson,Charles Casper Stockham
1865545,Jefferson,Charles Casper Stockham
1017637,Jefferson,Charles Casper Stockham
1275717,Jefferson,Charles Casper Stockham
1103754,Jefferson,Charles Casper Stockham
1511997,Jefferson,Charles Casper Stockham
1377708,Jefferson,Charles Casper Stockham
1730003,Jefferson,Charles Casper Stockham
1510194,Jefferson,Charles Casper Stockham
1486809,Jefferson,Charles Casper Stockham
1132425,Jefferson,Charles Casper Stockham
1294877,Jefferson,Charles Casper Stockham
1529961,Jefferson,Charles Casper Stockham
1576710,Jefferson,Charles Casper Stockham
1044711,Jefferson,Charles Casper Stockham
1843686,Jefferson,Charles Casper Stockham
1356733,Jefferson,Charles Casper Stockham
1398016,Jefferson,Charles Casper Stockham
1044471,Jefferson,Charles Casper Stockham
1495214,Jefferson,Charles Casper Stockham
1652385,Jefferson,Charles Casper Stockham
1955671,Jefferson,Charles Casper Stockham
1637927,Jefferson,Charles Casper Stockham
1782716,Jefferson,Charles Casper Stockham
1336368,Jefferson,Charles Casper Stockham
1265627,Jefferson,Charles Casper Stockham
1214596,Jefferson,Charles Casper Stockham
1494448,Jefferson,Charles Casper Stockham
1999929,Jefferson,Charles Casper Stockham
1102893,Jefferson,Charles Casper Stockham
1576942,Jefferson,Charles Casper Stockham
1344884,Jefferson,Charles Casper Stockham
1734498,Jefferson,Charles Casper Stockham
1549907,Jefferson,Charles Casper Stockham
1042574,Jefferson,Charles Casper Stockham
1631935,Jefferson,Charles Casper Stockham
1307727,Jefferson,Charles Casper Stockham
1656708,Jefferson,Charles Casper Stockham
1668050,Jefferson,Charles Casper Stockham
1746397,Jefferson,Charles Casper Stockham
1141905,Jefferson,Charles Casper Stockham
1947946,Jefferson,Charles Casper Stockham
1765543,Jefferson,Charles Casper Stockham
1173554,Jefferson,Charles Casper Stockham
1581788,Jefferson,Charles Casper Stockham
1576167,Jefferson,Charles Casper Stockham
1083083,Jefferson,Charles Casper Stockham
1273704,Jefferson,Charles Casper Stockham
1802826,Jefferson,Charles Casper Stockham
1377252,Jefferson,Charles Casper Stockham
